	score
IKBKE	-2.038586
PDS5A	-2.0386634
MYO1C	-2.0396245
CASZ1	-2.0396564
CCT2	-2.0400977
RIMS2	-2.041139
PRKAA1	-2.0411415
DOCK2	-2.0416312
STX6	-2.042039
CRY2	-2.0425591
GOLGB1	-2.0428798
GNA13	-2.0432744
TONSL	-2.0434685
TRIM24	-2.0448968
EXTL3	-2.0451086
PTPRC	-2.0458617
CFH	-2.0459208
APBB1	-2.0464287
MED16	-2.0465174
SIRT1	-2.0468278
RPA2	-2.0487995
EFNB2	-2.049712
YWHAB	-2.050125
HERC1	-2.0503492
SDC1	-2.050652
ADD1	-2.0509763
PALB2	-2.0510554
CEP170	-2.051214
ETS1	-2.0515728
AP1M1	-2.0527496
MYOM2	-2.0530765
ARHGAP21	-2.0545459
MTF1	-2.0548387
FGF23	-2.0550854
ELN	-2.0559232
NINL	-2.055974
KIF18A	-2.0565295
DAXX	-2.0566707
BSG	-2.0578034
PRKCZ	-2.058317
HDAC3	-2.0585606
CLOCK	-2.0587118
WWTR1	-2.0597062
BAZ1B	-2.0611844
MTR	-2.061521
CHD8	-2.061995
BCL2L11	-2.062012
FLT4	-2.0646222
HELZ2	-2.0650702
GRM8	-2.065732
CPS1	-2.0666537
ADCY5	-2.0666738
NCSTN	-2.0677226
KCND3	-2.068293
RAC3	-2.06982
SNCA	-2.0709763
MTA2	-2.0711668
SMAD1	-2.0718436
TEK	-2.0720594
GTF2H3	-2.0731978
HIPK2	-2.0732577
ADCY3	-2.074005
DNAH14	-2.0740674
TUBB2B	-2.0743546
POLR3A	-2.074987
CD79A	-2.0763195
TGFB2	-2.0779433
SRSF1	-2.0795314
NFKB2	-2.080052
MBNL1	-2.0806127
TACC2	-2.0812006
FGB	-2.0812523
DDX27	-2.081657
MPRIP	-2.082023
LIG3	-2.0824027
DLG3	-2.0827024
ASPH	-2.0835025
GPC3	-2.0844283
BUB1B	-2.0847292
SPTBN4	-2.0848036
F2RL2	-2.0851974
MYO18A	-2.085792
HSPA1B	-2.0873773
RBM5	-2.0876482
FGF10	-2.0879948
LIN7A	-2.088134
LIMK1	-2.0883412
EREG	-2.088346
TCF12	-2.0888417
PPP3CB	-2.0905304
MED15	-2.0906541
NUP188	-2.090882
SALL1	-2.091756
CCDC39	-2.093302
NEDD4	-2.094088
GTF2F1	-2.0950804
CLSPN	-2.096179
GOLGA3	-2.0971956
PTPN4	-2.0973048
GNPTAB	-2.0981803
SSH2	-2.0985646
PPP2R1A	-2.099338
CACNB2	-2.099581
POGZ	-2.1001172
DPYSL2	-2.1001363
MCM5	-2.100985
KNTC1	-2.1017442
PKD2L1	-2.102149
CENPI	-2.1030903
MLXIP	-2.1030998
CHTF18	-2.1032658
C4A	-2.1041636
DCN	-2.1044002
MEAF6	-2.1047854
FES	-2.105011
C5	-2.10537
ITGAX	-2.1063077
COL8A1	-2.1067886
BIRC3	-2.1072862
TRPA1	-2.1075377
PPP2CA	-2.108055
ROBO2	-2.1084685
EED	-2.1090968
CD34	-2.1091537
PLG	-2.1092672
LRP5	-2.1096978
TADA3	-2.110892
SBF1	-2.1109805
KCNAB1	-2.1112645
CACNA1E	-2.1122527
CR1	-2.1125214
TLR8	-2.1127536
NACA	-2.1133142
LMNB1	-2.113438
ILK	-2.114018
ATP2B4	-2.1146429
FEN1	-2.1158562
RAB3IP	-2.116785
TBK1	-2.116879
SMG1	-2.117913
SRGAP1	-2.1210225
EPAS1	-2.1216378
F11R	-2.1216462
DDX5	-2.1217198
TRIM28	-2.1218004
ACOX1	-2.1227775
KIF5B	-2.1229436
SLC7A5	-2.1240458
ZNF662	-2.1249654
RCOR1	-2.1254299
QSOX1	-2.1255302
RIMS1	-2.1259704
MON2	-2.126433
CLIP1	-2.1271777
EEA1	-2.128384
CCT8	-2.1299636
TRIP10	-2.1299965
PPP2R5A	-2.1301596
UGGT1	-2.130223
DNAH8	-2.1317592
PROC	-2.1324286
CORIN	-2.1336331
FCGR3A	-2.133828
NDC80	-2.1341825
ANGPT1	-2.1346188
NUP155	-2.134789
ATP1B2	-2.1350293
POLR2E	-2.1356306
MLH1	-2.137267
NCBP1	-2.1376925
KIAA1549	-2.1378963
ST6GAL2	-2.1382213
SCRIB	-2.138645
SMAD5	-2.1386504
BRD4	-2.138987
F13A1	-2.1395729
LTBP4	-2.1397235
TEAD4	-2.1402674
PTPRZ1	-2.1404576
SH3GL2	-2.1406147
BMP4	-2.1408439
GFRA2	-2.141642
SLC8A1	-2.1434922
MALT1	-2.1440535
MAP1B	-2.1446054
SATB2	-2.1449165
AP1G2	-2.145735
PICALM	-2.1466024
FANCG	-2.1473057
UPF1	-2.1484816
GTF2B	-2.149458
TTC21B	-2.14977
UNC5B	-2.1498008
WT1	-2.150763
TUBB2A	-2.1508615
ZFP36L2	-2.1509645
PPP1R16B	-2.1510067
PCF11	-2.1514373
CELSR1	-2.1530356
RASGRF2	-2.153429
RAB37	-2.1549087
LRRK2	-2.155056
GNA14	-2.15513
TBXA2R	-2.1556869
COLEC12	-2.1562696
MAD2L1	-2.1565862
COL5A2	-2.156638
ADAM12	-2.1568673
TUBA4A	-2.1571183
BRPF3	-2.1573753
PPP1R12B	-2.1575065
GRB7	-2.1575568
HLA-DPA1	-2.1578321
MAGI2	-2.1579032
RIPK1	-2.158422
SMARCD2	-2.159281
COL6A2	-2.1599584
INTS1	-2.1601725
NCAPH	-2.1604846
PRKD2	-2.1607804
ITGA10	-2.1621268
KCNMA1	-2.1630092
PTPN14	-2.163079
PTPRS	-2.1631312
FGF20	-2.1632102
MED24	-2.163287
HNRNPUL1	-2.1634035
TAF4	-2.1637464
ZNF208	-2.1664717
SIX1	-2.1665442
LAMC3	-2.1694155
PKD2	-2.171682
ACAN	-2.1723506
SLC6A17	-2.1730597
NOP56	-2.1741009
RAB6B	-2.1753411
ITCH	-2.1760876
ZNF479	-2.1768184
ACTA1	-2.1773536
CDC37	-2.1776075
CPE	-2.178417
TARS2	-2.1787717
SNX18	-2.1800613
GATA4	-2.1802487
SERPING1	-2.1805127
HLA-F	-2.181087
BRD3	-2.1811864
NES	-2.1812248
PIPOX	-2.1812456
PPP1CC	-2.181478
TNIK	-2.1824346
SMO	-2.1824422
MYH3	-2.1829584
PHC1	-2.1831193
WTAP	-2.1831717
ZMIZ1	-2.1841419
FCGR1A	-2.184744
FGF19	-2.1850607
RAC2	-2.1852899
SESN2	-2.1853795
VDR	-2.185666
RGMA	-2.1872241
AMOTL1	-2.1884284
CACNB1	-2.1889765
CHEK2	-2.1890345
HMGA1	-2.1893315
CDH10	-2.1894028
DYNC1LI2	-2.1897204
GRIP1	-2.1897502
GCK	-2.1901972
WNT5B	-2.190651
CASP1	-2.1907215
APBB1IP	-2.1907487
ATP7A	-2.190762
EHMT1	-2.190779
ATP1A1	-2.1908505
PCSK5	-2.1917167
MMP14	-2.192798
TNFRSF1A	-2.1931062
TOP2B	-2.1934297
PRRT2	-2.1937542
NAA15	-2.1943188
WWP1	-2.1947181
AMPH	-2.1949959
KDM1A	-2.1953676
DSCAM	-2.19558
CLTA	-2.1961079
HNRNPA2B1	-2.1969576
GJA1	-2.196967
AGL	-2.1970358
PLK4	-2.1971133
UBE2D2	-2.197158
GIGYF1	-2.197178
PLN	-2.1981082
TGFA	-2.1986938
RFC2	-2.1992216
CDC42BPA	-2.1994817
SLIT3	-2.199609
MSH3	-2.199692
EVC	-2.2003632
FUS	-2.2019339
STIL	-2.2020395
GMPS	-2.203021
TMPRSS2	-2.2030659
RBBP8	-2.203086
KIF5A	-2.2037318
PRMT5	-2.2039938
BTAF1	-2.2050579
FBN2	-2.2050655
NID1	-2.2058167
ARHGAP11A	-2.2062805
PPP6R3	-2.2063444
AJAP1	-2.207853
KCNC1	-2.2088466
PTPRJ	-2.2095199
SCD	-2.2100828
PRKAA2	-2.2103586
SF3B3	-2.210708
PPP3CA	-2.2115753
PRKG2	-2.2123
MCM8	-2.2127416
GNG2	-2.2131224
HLA-DPB1	-2.2134748
HDAC9	-2.2136352
EDC4	-2.214033
ACIN1	-2.2140594
PPFIA1	-2.2142098
DTL	-2.2143865
GRIK1	-2.215684
MDM4	-2.2159355
PPFIA2	-2.216519
ALDH1B1	-2.2175071
ESR2	-2.2177093
TUBA1B	-2.2180495
CELF1	-2.2191825
AHR	-2.219564
DPYD	-2.2198412
SCP2	-2.2201474
MAP3K4	-2.2209568
MBD5	-2.2212033
MLLT1	-2.222331
ARID4A	-2.222431
EZR	-2.2225294
ITGB8	-2.223039
SHMT1	-2.2230794
BMPR1B	-2.2234197
ARHGEF17	-2.224095
HMGB2	-2.2252097
EXOSC2	-2.2252665
PARD3B	-2.2259343
KL	-2.2260613
DPP4	-2.2266767
CDK13	-2.2270868
TACR1	-2.2280345
ASPM	-2.2281492
ZFP36	-2.228256
AP4B1	-2.228569
ADAMTSL3	-2.2295077
CDH23	-2.2295134
GRM3	-2.229528
GRM1	-2.2300918
XDH	-2.2305107
PDE3A	-2.2305121
GSN	-2.2306743
LPP	-2.231957
RNF43	-2.2321694
OCRL	-2.2326696
ROR2	-2.2334037
CDK7	-2.233425
CYLD	-2.2340052
PPFIA4	-2.2341595
IGF2BP3	-2.2342305
SULF1	-2.2344306
KCNA5	-2.2348106
MCM4	-2.2351487
IFIH1	-2.2352386
GPLD1	-2.2352605
PIP4K2C	-2.2353444
WASF3	-2.2356408
USP6	-2.2359033
CBFA2T2	-2.2378273
RECQL4	-2.2378633
MCM10	-2.2379584
GRAP2	-2.2383246
MAN1C1	-2.239038
DCC	-2.239259
PGR	-2.2392788
NAA25	-2.2393172
ANTXR2	-2.239354
GATAD2A	-2.2396178
CSDE1	-2.239784
LDB1	-2.2400277
SGK1	-2.2401977
PARP14	-2.2404294
CCT6A	-2.2406018
PRKAG2	-2.2416956
PKM	-2.24229
CDC42	-2.2432861
ZNF207	-2.243474
DDX23	-2.2438383
RORA	-2.244223
COL2A1	-2.2443058
NTN1	-2.2449043
ZNF687	-2.2454543
SPP1	-2.2455664
PLCB4	-2.2456803
TNFAIP3	-2.2467957
IGFBP3	-2.2469113
KIF2A	-2.2486482
PCDH15	-2.249042
TIAM1	-2.2490656
RBP3	-2.2495081
UBE2T	-2.2501755
MAPK10	-2.2503214
IMPDH1	-2.2515843
CSF1R	-2.25277
IGF2BP1	-2.2529294
SH3PXD2A	-2.2529416
PRKG1	-2.2533836
ABCG2	-2.2535837
PTPRK	-2.2553701
ZNRF3	-2.2554111
DNAJC6	-2.2558975
ARHGAP29	-2.2567713
PCK1	-2.2570574
DAB2	-2.257394
ZAP70	-2.2575
SPTBN5	-2.2575135
KCNJ8	-2.258054
ZNF99	-2.2583356
ITGB6	-2.2584624
TNPO1	-2.2586913
BCLAF1	-2.2590473
CSGALNACT1	-2.2590961
UBE2D3	-2.2591856
LIF	-2.2594748
UNC13A	-2.2596717
SFI1	-2.2597148
EPC1	-2.2600412
MYH1	-2.2604349
KIF3A	-2.2609315
RRM2	-2.2614884
MYO7B	-2.2615678
ANXA1	-2.2624106
SLC16A1	-2.262608
UNC45B	-2.263101
PPP2R5B	-2.263143
MYO6	-2.2643394
SOX4	-2.26463
HOXA10	-2.2646756
KAT6B	-2.265222
NPAS2	-2.26552
APAF1	-2.2656732
GAK	-2.266031
CLDN5	-2.2661002
PPIA	-2.2668347
MRC1	-2.2670407
LIPG	-2.267938
ANO6	-2.2679644
FMNL3	-2.268119
TLR9	-2.26895
EMC1	-2.2689955
LRPPRC	-2.2692237
PROS1	-2.2693794
RPL3	-2.2696009
TPM1	-2.2698693
GPC6	-2.270165
LARS2	-2.2703218
FBLN5	-2.2707806
NTF3	-2.2710638
ENG	-2.2711277
GANAB	-2.271662
TRPM2	-2.2722332
BRD7	-2.2723088
SEZ6L2	-2.272954
CDH11	-2.2745888
CCNT2	-2.2749567
CENPJ	-2.2754266
PRLR	-2.2764707
PIGO	-2.2776825
POLD3	-2.2777328
CYC1	-2.2787375
CCNT1	-2.2791514
FGFR4	-2.2795982
ATP8B4	-2.280519
KIF4A	-2.2810128
CCT4	-2.2811794
ATAD5	-2.2818036
ACVRL1	-2.28199
LOXL2	-2.2829368
DYNLL2	-2.2832294
S1PR3	-2.2833238
JAG2	-2.2834668
NEK2	-2.2834933
RHOC	-2.2836132
DCLRE1C	-2.283628
PARD6A	-2.2838802
EPHA5	-2.2853754
GAD1	-2.2862697
LIG4	-2.2866385
RAB8A	-2.287229
MAOB	-2.287311
S1PR1	-2.2875342
GATA2	-2.2875612
CTTNBP2	-2.2883084
INTS8	-2.2884111
CNGB3	-2.2886257
FBLN2	-2.2886994
HIVEP2	-2.2890992
HMMR	-2.2893677
ALDH3B1	-2.2898545
MED17	-2.2899227
ERCC6L	-2.2901568
CSPG4	-2.2906098
PSMA2	-2.2909276
GIMAP4	-2.2910378
SPAG9	-2.2911315
IL3RA	-2.291149
DUSP1	-2.291157
IL2RA	-2.2911718
THRAP3	-2.2916834
CDC7	-2.2918787
BCL2L1	-2.2919717
SPRED1	-2.291976
IPO9	-2.2922845
BSN	-2.29305
PPM1B	-2.2933855
ABCC2	-2.2938542
SEC16A	-2.2938876
INPP5B	-2.2952912
USP33	-2.295505
TAF6	-2.295536
SLC8A3	-2.2958062
SGIP1	-2.2965574
CD86	-2.297097
CHAF1B	-2.297895
AASS	-2.2983193
CNKSR1	-2.2985864
PHKA2	-2.2985895
SP100	-2.299102
HK1	-2.2992067
CDHR1	-2.2993364
WEE1	-2.299596
CD28	-2.2996042
RAD9A	-2.299994
SKIL	-2.3001282
GIMAP8	-2.3002777
CCND3	-2.300499
EIF4G2	-2.3007722
SIK3	-2.301928
IKZF3	-2.3019629
CNTLN	-2.302014
MYH14	-2.3020194
MATR3	-2.3020792
MADD	-2.3020892
ALG10B	-2.3024917
EOMES	-2.3025017
RNF2	-2.3034203
SUZ12	-2.3035226
ZNF521	-2.3035595
MED14	-2.3036122
DISP1	-2.3055708
LBR	-2.305944
LPAR3	-2.3064826
CYP2C8	-2.3065543
FGR	-2.3065915
USP28	-2.306746
CFL2	-2.306786
TNFRSF1B	-2.3084357
TRIM13	-2.3084645
ADAMTS12	-2.3087788
LRP8	-2.3089013
TFPI	-2.3092396
ZNF280B	-2.3095853
SEMA3A	-2.3102021
EXTL1	-2.310717
ZNF440	-2.3114192
SYNCRIP	-2.311928
RSPO1	-2.3119361
PUM1	-2.3119774
ATP8B2	-2.3127818
GPC2	-2.3132029
ADAMTS5	-2.3139675
ADAR	-2.3140786
OBSL1	-2.3141682
ETS2	-2.3142304
CCNF	-2.314277
LRRFIP1	-2.314429
MGAT3	-2.314485
PKNOX2	-2.3149095
ADNP	-2.315292
CEP120	-2.315468
CACNA1B	-2.3163753
GZMA	-2.3166547
INPP5D	-2.3167071
SEMA6A	-2.3168683
CGNL1	-2.3173585
INO80	-2.3181868
GEMIN4	-2.318758
RPGRIP1L	-2.3188636
FBLN1	-2.3191857
DYSF	-2.3196876
RBM24	-2.3199298
PDE1A	-2.3199563
CYP11A1	-2.3209236
C3AR1	-2.321034
ZW10	-2.3212035
SPINT1	-2.321238
BACE1	-2.3213363
CCR5	-2.3221493
TK1	-2.3221822
GPR84	-2.322394
EXOC7	-2.3232334
NPHP3	-2.3236957
MYH8	-2.323771
PHF19	-2.3245645
RING1	-2.325129
SELE	-2.325197
FLT3	-2.3257048
MUC6	-2.3258271
NDE1	-2.3265498
SNX2	-2.32655
ZFPM1	-2.3267863
HSPA1A	-2.3268929
TKTL1	-2.3269696
GNB5	-2.3270009
KIF15	-2.327179
SERPINE1	-2.3271794
PACS2	-2.3272195
XRCC2	-2.3277702
JUNB	-2.3293204
PPRC1	-2.3295453
CYP2C9	-2.3299081
ADCY1	-2.330119
KCNC4	-2.3306878
HEATR1	-2.3306975
GJC1	-2.3308136
MTUS1	-2.3311977
NPSR1	-2.3314564
SMARCD3	-2.3315234
CDC73	-2.3318496
ERLIN2	-2.3323321
ADAMTS13	-2.3326836
CBX8	-2.3327765
UBR1	-2.3336742
MYOCD	-2.3338048
UBE2I	-2.334297
CD80	-2.3348815
CD93	-2.3350384
CUL7	-2.3354688
TLR1	-2.3355148
XRCC1	-2.3355362
ZNF471	-2.3355498
GYS2	-2.335613
REV1	-2.3356328
TBC1D15	-2.3356547
DIAPH2	-2.3358638
SPN	-2.3360825
RAP2B	-2.3364153
HK3	-2.337272
PTPRU	-2.338225
KIF2B	-2.3382568
PCBP1	-2.33857
TLL1	-2.339101
E2F4	-2.3392437
SCN1A	-2.3403885
BMP7	-2.3408213
MFAP5	-2.3408213
EPHA1	-2.341474
ARHGEF7	-2.3417077
NR2F2	-2.3419309
RAB1B	-2.3424904
INCENP	-2.342662
PRDM1	-2.3428311
HOXD4	-2.343457
U2SURP	-2.3436291
RPS6KA5	-2.346003
IRF6	-2.346087
ORC3	-2.3463569
ZNF585B	-2.346396
CMYA5	-2.3467185
DDX58	-2.3472989
VANGL2	-2.3478522
TGS1	-2.3479009
MYCN	-2.3487198
ACSL6	-2.3492556
IHH	-2.349436
CECR2	-2.3497248
PRPF4B	-2.349772
HSPA4L	-2.3505044
DEGS1	-2.3505557
ZMIZ2	-2.3509207
SNRPN	-2.3510792
FGF3	-2.3513494
E2F8	-2.351853
NRCAM	-2.3521352
ZNF415	-2.3523152
KIF20A	-2.3524456
MBD1	-2.3530092
HMGCS1	-2.353057
SOD3	-2.354278
RORB	-2.3542979
TNFRSF10B	-2.3547547
STIP1	-2.3554442
KIF20B	-2.3554451
BMP1	-2.3554845
DAPK1	-2.3561687
CUL2	-2.3582458
SEC24A	-2.358299
MMP3	-2.3585196
RUVBL2	-2.3586628
SLITRK5	-2.3589132
TAF5	-2.3594422
HLA-DQA2	-2.3597286
XPO7	-2.361885
ST8SIA1	-2.362313
PMS2	-2.362636
SAP30	-2.3637166
LIMD1	-2.363948
CASP10	-2.3644671
CD79B	-2.3650851
TPM2	-2.3661723
SETD1B	-2.3666546
TOR1AIP2	-2.36825
STMN1	-2.36838
RPS6KB1	-2.368407
FOXK2	-2.368794
WDHD1	-2.3696795
COPB2	-2.3697257
ITK	-2.3699055
NTNG1	-2.3708112
PYCARD	-2.3708682
HNRNPU	-2.3708963
NPHS1	-2.3712142
RAB11FIP1	-2.3712773
RAPGEF4	-2.3713186
MEF2D	-2.3714821
ESPN	-2.3717494
CDCA8	-2.3717537
ZNF335	-2.3724742
MAST2	-2.3724988
MPHOSPH8	-2.3728383
RAN	-2.3729568
SPAG5	-2.3734994
PPP1R15B	-2.374033
IFNG	-2.374449
LEPR	-2.375611
SOX17	-2.3764594
TAF7	-2.3766859
WDFY3	-2.3776836
PDE1B	-2.3778949
HIP1R	-2.3782227
IL4R	-2.3782706
ALK	-2.3784423
TRERF1	-2.3788066
XIAP	-2.379221
VDAC1	-2.3795152
SEMA3C	-2.3798764
GNAI3	-2.3801427
ALPL	-2.380179
EDIL3	-2.3807633
MYL9	-2.3811257
CAP2	-2.3814132
GLUD2	-2.3814485
CASP2	-2.3815842
RLIM	-2.3816924
ZNF184	-2.3820195
COL8A2	-2.3824067
CNTN1	-2.3824089
FAM110B	-2.382506
KIF13A	-2.3827069
FGF22	-2.3827114
CD40LG	-2.3827927
NDRG2	-2.3828468
UBR2	-2.383042
MTHFD2	-2.383156
PKLR	-2.3834028
PLCD3	-2.38355
PPFIA3	-2.3836825
LDHD	-2.383687
RAD51AP1	-2.3839107
UNC5C	-2.3840163
EFNA5	-2.3841722
ESF1	-2.3841882
PRICKLE1	-2.3844337
CUL5	-2.3850055
ERCC8	-2.3852096
TNFRSF10A	-2.3859372
YTHDC1	-2.3862846
PAX5	-2.3865874
INHBA	-2.3869624
TFAP2C	-2.3869624
CASC3	-2.3871608
RNF31	-2.3876595
ENPP2	-2.387802
PENK	-2.3878808
SOCS3	-2.3883476
MCM3	-2.3885903
KCNH1	-2.3887768
GATAD2B	-2.3895302
SRRM1	-2.3899174
VGLL3	-2.389933
DHH	-2.3900256
RPS6KA2	-2.3905578
LSP1	-2.3909488
ERCC4	-2.3909497
GDI1	-2.3912642
ACADL	-2.391435
HMGA2	-2.3921132
MFN2	-2.3924546
VEGFC	-2.3925521
MYLK	-2.3925674
BCORL1	-2.39416
OASL	-2.3945515
KCNA3	-2.3950121
CFLAR	-2.3963265
MFAP2	-2.396584
XPO6	-2.3970437
NR3C2	-2.3973808
ITGA8	-2.3974805
SORT1	-2.3976378
ALOX15B	-2.3981674
GRIN1	-2.3983402
SELP	-2.398349
KCNK3	-2.3983767
WNT11	-2.3985372
CACNA1G	-2.3994317
ZC3HAV1	-2.3994358
EIF4A3	-2.3997931
UBQLN1	-2.3998077
RP1L1	-2.3998945
DTX4	-2.4004092
ARHGEF2	-2.4006917
CGN	-2.400783
ERC1	-2.4013717
ORC4	-2.4018767
IRF2	-2.4022772
ZNF135	-2.402294
RMI2	-2.4023395
ILF2	-2.40254
TBC1D4	-2.402679
NRXN1	-2.402706
ZNF257	-2.403048
AP2S1	-2.4032083
ELAVL1	-2.4033475
BCL9	-2.40374
RFC4	-2.4039493
RALGAPA2	-2.4042315
ANO1	-2.4047904
RFX7	-2.4049137
RCC2	-2.4051108
RSF1	-2.405449
CBFA2T3	-2.4058735
ITGA7	-2.4062042
MYPN	-2.407615
MAPT	-2.4081764
STAM	-2.408242
IQGAP2	-2.4087913
KIFAP3	-2.4092612
PDE3B	-2.410635
PIP5K1B	-2.4106405
HNRNPA3	-2.4107964
P2RX1	-2.4108849
F7	-2.4109397
ARHGAP24	-2.411299
LMO2	-2.411728
SERPINH1	-2.4119604
HOXB13	-2.412438
LPAR2	-2.4129577
PTPRN2	-2.413045
RORC	-2.4133966
TNPO3	-2.4134114
CHL1	-2.4139447
TNK2	-2.4140615
PPP1R3A	-2.4140975
CDH18	-2.4144027
FLCN	-2.414433
WDR3	-2.4145925
IL6R	-2.4147897
SLC18A2	-2.4151292
PSMB5	-2.4155788
GP1BA	-2.415913
LRRC7	-2.4164312
SIRPA	-2.416777
KIF13B	-2.417053
ACACB	-2.4171069
KCNJ2	-2.4173942
PACSIN1	-2.417673
ATAD2	-2.4177518
SYT11	-2.4188209
GATM	-2.419191
FOSL2	-2.419524
GLIPR1	-2.419566
SIK2	-2.4195695
ATP1B1	-2.419674
CXCR2	-2.4199944
HPGDS	-2.420053
TP53BP2	-2.4200556
CRB1	-2.4207344
ILF3	-2.4210124
GLRB	-2.4217105
KCNIP1	-2.4218636
TOMM40	-2.4219391
RANGAP1	-2.4219632
RARG	-2.4222236
EDN1	-2.4225292
SYTL1	-2.4232097
CUL4A	-2.4234207
MAP2K7	-2.4234605
NR4A3	-2.4234624
ARHGEF1	-2.42354
ANAPC7	-2.4236524
KPNA1	-2.4239857
TUBB6	-2.4241035
CDCA7	-2.424216
SNRPD3	-2.424728
TICAM1	-2.4250712
RGS6	-2.4252758
KCNQ1	-2.4252763
CSNK1A1	-2.4257379
PRKAR1A	-2.4261887
SOCS6	-2.4263794
REEP1	-2.4264557
DACH1	-2.426838
FNIP1	-2.4270802
LPAR4	-2.4273705
CSNK2A1	-2.4279242
RABGAP1	-2.428123
ZNF385A	-2.4284468
NOP2	-2.4288552
CYP1B1	-2.4291346
EPHA8	-2.4292378
POLA2	-2.4297564
TIMP1	-2.430118
MLXIPL	-2.4301221
PDE6B	-2.4306264
ZNRF2	-2.430715
F2R	-2.4307551
LRRC4	-2.431302
ZNF638	-2.4314046
NLGN4X	-2.4314263
HLA-C	-2.431456
SPI1	-2.431808
SYMPK	-2.431909
CDC45	-2.4323363
KLB	-2.4325576
TRAF3	-2.43279
ATXN2	-2.4329214
MSN	-2.4333713
CA8	-2.4333806
PTPRN	-2.4337525
WNK2	-2.4338155
RASSF2	-2.4343677
BRPF1	-2.4343877
RAD17	-2.434525
DLL4	-2.4345956
RAB27A	-2.4346564
LYZ	-2.4347525
RHOU	-2.4347842
FAS	-2.435229
ZNF606	-2.4359639
ATG16L1	-2.436092
UBE2N	-2.4367003
EEF2	-2.436879
LCT	-2.4374385
LILRB2	-2.4379728
CYP3A5	-2.4380221
KIF16B	-2.4381957
GLB1	-2.438364
CD3E	-2.4386299
INTU	-2.4388304
IL20RB	-2.4388576
FLI1	-2.4392085
RAPGEF3	-2.4392395
ATF3	-2.439526
ADCY7	-2.440134
ESRP1	-2.4408894
NCL	-2.4411702
RASD2	-2.4414268
SREBF1	-2.4415972
PCGF2	-2.4418483
CAMK2A	-2.4421687
GRIK3	-2.442508
NLRP9	-2.442657
CENPL	-2.4427133
KIDINS220	-2.4428484
EIF4B	-2.4428754
KIF21A	-2.4429488
RXRG	-2.4432387
COL20A1	-2.4433684
PIK3C2B	-2.4433973
RHOT2	-2.4439814
ACSL1	-2.4441247
FASLG	-2.4442964
MLX	-2.4447842
MMP13	-2.444846
AJUBA	-2.4450812
BRINP1	-2.4454782
FSTL1	-2.4457293
SNRPB	-2.4457707
EWSR1	-2.4458048
OS9	-2.4460382
FBXL7	-2.446508
RANBP6	-2.4466298
NFIB	-2.447571
TBX21	-2.4477296
ABCA7	-2.4477756
CSTF3	-2.4484346
C2CD3	-2.448997
NEGR1	-2.4491215
DCAF7	-2.4492154
RPL22	-2.4496524
BMP6	-2.4498246
FERMT2	-2.4498837
PIK3R5	-2.4500773
CDH12	-2.4506056
COL4A6	-2.4507365
PIGR	-2.4510942
GNB2	-2.4512043
RUSC1	-2.451488
NPC1L1	-2.451555
ST8SIA4	-2.451664
ATP2A2	-2.451929
MTHFR	-2.4523401
PLA2G4A	-2.4529433
FGF6	-2.4529586
CD163	-2.453608
SUPT6H	-2.454492
LPAR1	-2.455087
BGN	-2.455244
TNRC6C	-2.4554596
FPR2	-2.4556155
DLG2	-2.4560921
CLIP2	-2.4567215
EPB41L1	-2.4574924
PPP1CB	-2.458145
DNAH12	-2.458322
RTN4	-2.4586349
BICD2	-2.4587874
OPRM1	-2.4591558
EFEMP1	-2.4591832
RAG1	-2.459972
BCL11A	-2.461373
SLC25A25	-2.4619174
GAS2L1	-2.4619317
RDH10	-2.4619858
ZIK1	-2.4621756
PTGFRN	-2.4627662
MTHFD1	-2.463277
CREB3L2	-2.4634924
IL4I1	-2.4636211
SMG5	-2.4636397
CLIC5	-2.4636583
MMP16	-2.4637082
NUP153	-2.4647088
TTK	-2.465138
WIPF1	-2.4651392
ADRA1D	-2.4653342
NEDD4L	-2.465598
SP3	-2.4656298
DDX21	-2.4656682
LEP	-2.4662423
CLU	-2.4665675
ZBTB7B	-2.466619
PDE4D	-2.4679158
HP	-2.4683912
GTF2H5	-2.4684656
TUBA3E	-2.4684842
TRIP11	-2.468817
TRIM33	-2.4689152
POLR1B	-2.4691925
MPDZ	-2.4692476
CYP2E1	-2.4694986
CD3G	-2.4695222
PRELP	-2.4698977
FGF13	-2.4702115
APBA1	-2.4706736
NCAN	-2.471641
KHDRBS2	-2.4717445
ADD2	-2.471917
FCER1G	-2.4725509
MDK	-2.4730053
SND1	-2.4733322
PLCB2	-2.4737556
PSEN1	-2.4740212
CALM1	-2.4740593
SMURF1	-2.4740765
DVL1	-2.4743283
KLHL3	-2.4750288
STARD13	-2.4752483
PKN1	-2.4757926
SEC63	-2.4758065
NOLC1	-2.47725
GRIA3	-2.4773047
HOXA5	-2.4775765
MYOF	-2.4777436
ELOVL4	-2.4781206
MAPK15	-2.47867
DBNL	-2.4787238
MT1M	-2.4788816
GOLGA2	-2.4789724
USH1C	-2.4790616
POLR2G	-2.480803
PSD	-2.4809842
MYO5B	-2.481082
KCNK9	-2.481376
RPL28	-2.481567
GTF3C2	-2.481576
IL12A	-2.482062
RPS6KA3	-2.4822774
KIF1C	-2.4832053
PRKCH	-2.4833124
STK11	-2.4836354
RGS17	-2.483725
RMI1	-2.4838934
BST1	-2.4841132
IL1RAPL1	-2.4850476
