	score
EGLN3	-1.94955
ALCAM	-1.9495707
CLU	-1.9500936
UBAP2L	-1.950256
NID2	-1.9506232
CDC6	-1.9507551
FOXA1	-1.9509166
LRRC7	-1.9518255
ZNF721	-1.9529792
CDC42	-1.9530681
PLA2G4A	-1.9539285
INO80	-1.9545485
DDX17	-1.9551153
ATXN2	-1.9553646
PLAU	-1.9556195
PIK3R2	-1.9557524
TGFA	-1.9557928
GINS1	-1.9566978
PTPN4	-1.9581131
DNM3	-1.9582399
RPS12	-1.9583467
DDX11	-1.9585916
IWS1	-1.9586115
SRC	-1.9586506
STARD13	-1.9596535
NOP56	-1.9603609
PSPC1	-1.9604306
STAB2	-1.9604577
MACF1	-1.9610447
TGOLN2	-1.9619908
ARHGEF17	-1.9620911
ADCY8	-1.9623404
MUC5B	-1.963571
GNG7	-1.9652572
LRIG2	-1.9653338
MORF4L1	-1.9660228
GMPS	-1.9664081
MAPK6	-1.9665074
TUBB6	-1.9669436
SPHK2	-1.9673243
CCNT2	-1.967433
RPS16	-1.9680067
PCM1	-1.9680947
NRP2	-1.9688896
TGFBR2	-1.9702787
GNG2	-1.9710789
PDLIM5	-1.9710989
DCUN1D1	-1.9711246
SH3D19	-1.9714111
TEP1	-1.9721174
TFPI	-1.9727945
LRRC8D	-1.9730287
GCNT2	-1.973293
EPHA2	-1.9738344
MTA1	-1.974379
TNK2	-1.9745713
NCL	-1.974758
IRS2	-1.9747988
ALG10	-1.974816
SDC2	-1.9752778
HDAC5	-1.9757642
CAPZA2	-1.9764992
HCK	-1.9765731
FKBP4	-1.9788283
B3GNT7	-1.9788545
TRPA1	-1.980764
IRS1	-1.9808661
NR3C1	-1.9812142
COL4A6	-1.9816393
ITGA4	-1.9817406
PTTG1	-1.9833803
ANAPC1	-1.9856011
TFAP2A	-1.9860178
PAPPA	-1.9860233
SBF2	-1.9860941
ZNF471	-1.9864168
RPL23A	-1.9867707
UBE2D3	-1.9868265
ITSN2	-1.9869599
CIITA	-1.9871286
KIF18B	-1.9871582
PRKCI	-1.9875641
UNC13B	-1.9881684
AGO4	-1.9890093
SIK3	-1.9896917
CACNA1E	-1.9901152
HNRNPD	-1.9902267
RPL10	-1.9904753
NMNAT2	-1.9911407
NINL	-1.9916142
HIVEP2	-1.9917701
WAC	-1.9917883
PFN1	-1.9919218
NGF	-1.9919807
NCOA6	-1.9922285
PAK2	-1.992791
CASK	-1.993135
CHCHD3	-1.9932183
PELI2	-1.9941596
ESPN	-1.9941959
MYO1C	-1.9948152
TLR4	-1.9949812
CDH7	-1.9950157
TRIP13	-1.9960823
EIF4B	-1.9968175
TRAPPC9	-1.9972817
PPFIA4	-1.9977382
GIMAP8	-1.9978209
VLDLR	-1.9980348
IGFBP6	-1.9980427
ALDH1A2	-1.9988256
DNAJC6	-1.9993223
BMPR2	-2.000168
IFT88	-2.0006206
VGLL3	-2.0007231
ARHGEF3	-2.001008
ANLN	-2.00162
DLG2	-2.0016356
RPS14	-2.0019133
BMPR1A	-2.0032074
GNAI1	-2.0032675
NTNG1	-2.0037048
SSRP1	-2.0037546
TAF4B	-2.0042384
CELSR2	-2.0043418
PDPK1	-2.004638
EEF2	-2.0051749
MYL6	-2.0059783
ERP27	-2.006286
TNFAIP3	-2.007284
MTHFD1L	-2.007302
FANCB	-2.0074186
PRDM16	-2.0083253
RAB3GAP2	-2.0087569
HECW1	-2.0090446
NAA15	-2.0093215
EXTL3	-2.009562
ACTR2	-2.0101929
POLB	-2.0108216
AMOTL1	-2.01104
STMN1	-2.0115907
PICALM	-2.012406
MEIS2	-2.0125258
FERMT1	-2.013265
SH3BP5	-2.0134966
DENND5A	-2.01356
MAST2	-2.013579
BRD4	-2.0139244
ZNF415	-2.0141048
RECQL4	-2.014105
SLC9A3	-2.0147963
DDX3X	-2.0151289
RAD51	-2.01542
CBFA2T2	-2.0160236
TRIOBP	-2.0162284
MAP4K4	-2.0173228
DDX42	-2.01735
CFL1	-2.0180876
MAP2K1	-2.018914
LRPPRC	-2.0189245
GPT2	-2.0189464
NRG2	-2.0194514
CHST11	-2.0197601
SPARCL1	-2.0199878
LGALS9	-2.0204875
TUBB4A	-2.0207846
TBC1D15	-2.0213919
ESYT1	-2.022529
ACTN2	-2.0227287
ZMIZ2	-2.0240886
RBM28	-2.0244453
SH3RF1	-2.0247982
MMP16	-2.0270028
WDHD1	-2.0277293
UBR2	-2.0279737
ARHGAP29	-2.0285478
RASAL2	-2.0289042
CENPN	-2.0289838
SLC25A3	-2.029506
PLG	-2.0295172
CENPE	-2.0300617
SEMA3C	-2.0302284
PC	-2.031232
GAPVD1	-2.0313842
FBN3	-2.0315473
BCORL1	-2.0317504
GINS2	-2.0320282
PHC2	-2.0322666
RAB1B	-2.0326643
EVI5	-2.0329404
EVL	-2.03331
TPM1	-2.0335882
RAN	-2.03374
RPL32	-2.0342171
ASAP1	-2.0343473
PSMB5	-2.0347502
SLC1A5	-2.0361164
KCNC4	-2.0361297
SLC8A3	-2.0366518
E2F1	-2.0371847
ADAM11	-2.0375803
KCNN2	-2.038462
QRFPR	-2.039591
SNRPD3	-2.0409515
RPH3A	-2.0416157
TAF5L	-2.0419137
AHR	-2.0423024
PRPF6	-2.042649
THBS1	-2.043441
PGK1	-2.0445836
TLR5	-2.044761
PTPRN2	-2.0448205
WWP1	-2.0448291
PPP1CC	-2.0454185
UCHL1	-2.0459201
HGS	-2.0459423
LAPTM5	-2.0460274
GNG4	-2.0465047
CAMK1D	-2.0465827
EEF1G	-2.0469587
LRP10	-2.04696
SUN1	-2.0473816
HMGN2	-2.0476015
SATB1	-2.0476155
FTO	-2.0480142
ADAMTS12	-2.0480392
PIGO	-2.0480993
BRD2	-2.0481555
SNRNP200	-2.0484931
PCSK5	-2.0485685
MLLT10	-2.048763
TRIM28	-2.0488281
MGLL	-2.0490139
RBM5	-2.049203
MELK	-2.0499313
BMP6	-2.0499504
RFX3	-2.050184
GRM1	-2.0507
FGF7	-2.0508277
MSH5	-2.0510561
NR4A2	-2.0510845
XPO7	-2.0516393
LIMA1	-2.0520077
TSC1	-2.0528991
ARIH2	-2.0532682
CSNK1D	-2.0540407
STRIP2	-2.0542233
POLK	-2.0549455
FPR1	-2.0551996
SYT6	-2.0555809
SOHLH2	-2.0558665
CBX5	-2.055998
ARHGAP31	-2.0562527
YEATS2	-2.056491
MCM4	-2.0567257
ITSN1	-2.0571024
RASGRF2	-2.0572739
PFN2	-2.0574262
SPAG5	-2.0580044
CLASP2	-2.058357
KRT80	-2.0593722
GTSE1	-2.0598884
FBP1	-2.0602064
DDX25	-2.0608842
CBFA2T3	-2.061107
GJA1	-2.0612288
SULF1	-2.0612814
CTTNBP2	-2.0613651
PPARG	-2.0613692
SPARC	-2.0624607
ETS1	-2.0642602
RAD23B	-2.0645874
ADRB2	-2.065989
ARHGEF6	-2.0663908
DLGAP4	-2.0668783
VIM	-2.0668976
COL20A1	-2.0675552
FAM13B	-2.0690305
PLOD2	-2.0694082
PCDH7	-2.0699542
PLCH1	-2.0705736
CELSR3	-2.0730507
PRKCB	-2.0731413
MADD	-2.0732334
NLRC5	-2.073651
JUN	-2.0737782
DNAH9	-2.074759
GNB4	-2.0755765
MYH8	-2.0757177
NFATC2	-2.0759437
SIK2	-2.0773733
TRPC4	-2.0775518
ADCY5	-2.0775993
RGS7	-2.0777237
TFAP2B	-2.0780013
ATP2B2	-2.0780542
TK1	-2.0785053
MT-ATP6	-2.0791748
COL1A1	-2.079584
MMP14	-2.0796578
ITGA5	-2.0796702
SPIB	-2.080268
KIF14	-2.08028
SCN1A	-2.0804794
SNX13	-2.0806992
KCNQ5	-2.081907
PCDHB8	-2.08204
AP2M1	-2.0831711
MCL1	-2.083677
GOLGA2	-2.083925
CSTF3	-2.0841415
BICD1	-2.0841963
ANGPT1	-2.0851946
BRPF3	-2.0864522
BTRC	-2.086489
ATF2	-2.0868952
CEP120	-2.0869646
KIF23	-2.0869923
USH2A	-2.087208
PRDX2	-2.0873559
SYTL2	-2.0879505
TRAF2	-2.0881565
SNX5	-2.088305
PKN2	-2.088462
EFTUD2	-2.0885155
FYCO1	-2.0885756
AGRN	-2.0886486
SMARCE1	-2.0887096
SPG7	-2.088884
ST6GALNAC3	-2.0890663
TES	-2.089241
PDGFRA	-2.0908
STIL	-2.0908184
CNOT2	-2.0919077
CSF2RA	-2.0919154
ADAM17	-2.091958
ACVR2B	-2.0920954
POLD3	-2.0924654
CRTC3	-2.0924919
GBF1	-2.0925128
DOCK3	-2.0929844
BSG	-2.0930138
ATP8B2	-2.0931451
PTPN13	-2.0939462
FBLN1	-2.094326
TIMELESS	-2.09435
PTPRU	-2.0947723
WNT3A	-2.0948117
KDM1A	-2.094822
CD22	-2.0950468
SSTR3	-2.0951953
GLP2R	-2.0955536
E2F8	-2.09634
UBE2S	-2.0967112
CCDC88A	-2.097751
GAB1	-2.0978172
PTPN11	-2.0982838
PARP14	-2.0988586
TNXB	-2.0988982
GPC4	-2.0992444
CDKN1B	-2.0996943
CEP164	-2.0997915
SFRP2	-2.1003993
ACLY	-2.1005588
LATS1	-2.101001
SNX2	-2.1013553
NPAS2	-2.1016824
GSK3B	-2.1019564
TIMP3	-2.1020706
SNCA	-2.1024349
ATG13	-2.1026182
PKM	-2.103036
PHGDH	-2.1031394
ARHGAP11A	-2.1041553
ALDOA	-2.1041784
ZFYVE16	-2.1041932
NOTCH3	-2.105455
OGT	-2.1057994
CPM	-2.1061876
KRT19	-2.1062796
STX1A	-2.1071334
FGD4	-2.1072414
ITGB1	-2.107252
STIP1	-2.1074433
GRIP1	-2.1076164
ROR2	-2.1082597
CELF2	-2.1085112
ILF2	-2.1087759
NUP210	-2.1098614
EPHB6	-2.1100938
GABARAPL1	-2.1103973
CLIP2	-2.1104512
PCDH9	-2.1105852
CES1	-2.1107085
NRG1	-2.1114569
CXCL14	-2.11187
ITGB5	-2.1118996
HELLS	-2.1122086
GLS	-2.112418
ALDH1B1	-2.1128953
IRF7	-2.1130795
ETV5	-2.1136372
DGKA	-2.1150227
DSCC1	-2.115602
SEC24C	-2.115629
CDC25A	-2.1165695
RANGAP1	-2.1174223
RNF216	-2.11809
COL13A1	-2.1187031
AHCY	-2.1188822
NLRP3	-2.1188872
CHST6	-2.1192148
NCOA4	-2.1193619
BUB1B	-2.119486
HS6ST2	-2.1198394
EEF1A1	-2.1205242
NRXN1	-2.1211188
ARAP1	-2.121137
ACTG2	-2.1212351
PABPC3	-2.1213145
SMYD3	-2.1215298
CEP72	-2.1219547
CCT5	-2.1220007
CSK	-2.122411
ALDOC	-2.1232855
CENPM	-2.1233432
PRKACA	-2.1242616
ARHGEF1	-2.124591
ZMYND8	-2.124697
EXPH5	-2.1255233
DNA2	-2.1256588
DTL	-2.1262827
TBCD	-2.1264203
PPP2R5C	-2.1265695
MRC1	-2.1270452
SYNJ1	-2.1271966
KIF21B	-2.1272252
CUL4A	-2.1273322
PDS5A	-2.1274936
DSP	-2.1276166
FBXL7	-2.1277473
KRT18	-2.1279376
LMNB2	-2.1282017
FLT4	-2.1283004
FBXW11	-2.1292627
P4HB	-2.1292746
ATF3	-2.1300251
CD55	-2.1301072
PHKB	-2.1312845
KLHL3	-2.131306
GALNT2	-2.1314018
SLC7A11	-2.131998
RPSA	-2.1322765
KLHL2	-2.1323652
STXBP3	-2.1324139
BRPF1	-2.1325448
EPCAM	-2.1339586
EPAS1	-2.1350296
GNAL	-2.1355832
NPM1	-2.1370776
CYP26A1	-2.1372807
NCAPG	-2.137651
CDH18	-2.1376615
STAT4	-2.1377401
ABCA7	-2.1380455
PDPR	-2.1383417
ESYT2	-2.1388164
DLGAP3	-2.1389198
FOXO1	-2.1394217
ANXA6	-2.1394408
FER	-2.1402729
SORL1	-2.1404335
RAB37	-2.1418417
CORIN	-2.143152
TMPO	-2.1442065
IPO9	-2.1449502
MYO18B	-2.1453037
CEP55	-2.145702
PTBP2	-2.1459389
PJA2	-2.145995
ARAP3	-2.1466787
UNC5C	-2.146771
IDH1	-2.1474707
SPP1	-2.1479518
NNMT	-2.1479602
PDE6A	-2.1483414
LPCAT1	-2.1484473
WASF3	-2.1497166
ZBTB7B	-2.1504679
SP3	-2.1511414
HNRNPDL	-2.151435
VEGFA	-2.1516845
DDIT4	-2.1517112
NCAPH	-2.152354
RFX7	-2.1524303
PCDH10	-2.1528244
CARM1	-2.1534283
CLINT1	-2.1542904
CDC27	-2.154309
HNRNPM	-2.1543214
AJUBA	-2.1545455
NAP1L1	-2.1547012
TMPRSS2	-2.1548169
ATXN3	-2.1548169
HNRNPC	-2.1550643
PPP1R14B	-2.1553786
RXRB	-2.1554203
PPP2CA	-2.1564028
HOXA5	-2.1564033
ITGAL	-2.156903
SYDE2	-2.1570785
RRM2	-2.1574275
TANK	-2.157854
ABLIM1	-2.1579428
REV1	-2.158419
ARHGEF9	-2.158947
TRIM13	-2.1590192
DOT1L	-2.1592524
MSH6	-2.1592658
ATP1B2	-2.1593568
TMED10	-2.159686
ADAMTS1	-2.160032
SPAG9	-2.1603906
PRIM2	-2.1607003
ASH2L	-2.1607182
SDC1	-2.163163
CLIP1	-2.1631958
MITF	-2.1633518
MYO5A	-2.1637573
IL3RA	-2.1638029
KCNJ12	-2.1639402
DPYSL2	-2.1640034
MED16	-2.1642416
GJC1	-2.164796
RPS17	-2.164796
ECT2	-2.1660614
CDH11	-2.1666462
PTPRZ1	-2.16667
TYRO3	-2.1668763
BDNF	-2.1674516
RIMKLB	-2.1678584
RASSF2	-2.1680954
TP63	-2.1681464
CDKN3	-2.1685166
COL4A2	-2.1685882
SENP6	-2.1686862
RPA1	-2.1689882
PSAT1	-2.1690638
RPS6KA2	-2.1692166
BCL6	-2.169956
FGFR1	-2.170622
STAT6	-2.1714048
TAB2	-2.1715717
GPSM2	-2.171961
LAMA1	-2.172462
ARHGEF2	-2.1729243
SPN	-2.1730907
MCM10	-2.173945
PCNA	-2.1741154
PPIP5K2	-2.1743405
TYROBP	-2.1748183
ELN	-2.1749318
KIF21A	-2.1749954
PTPN3	-2.1755812
PRKG1	-2.1756592
MLXIP	-2.1759822
PI4KA	-2.17614
WNK2	-2.1763003
HLA-E	-2.1764185
MYO7B	-2.1766937
MKNK2	-2.1769102
APOE	-2.1771224
NDST1	-2.1771536
AP1S3	-2.1772625
TPD52L1	-2.1779344
PCDHB2	-2.177968
E2F2	-2.1783998
TICRR	-2.1786063
PRKD1	-2.1789706
APBB1	-2.1789765
PTK2B	-2.17919
SMURF1	-2.1794996
DUSP4	-2.1796067
FNIP1	-2.179734
PLK4	-2.1798112
ADD2	-2.180322
SEMA3A	-2.1803954
PRICKLE1	-2.1804106
PRKCH	-2.1808221
ABCG2	-2.180918
RAB25	-2.180965
RARA	-2.1811428
NTRK2	-2.1814215
ITK	-2.181867
CD79A	-2.1818688
MID1	-2.18191
NUP43	-2.1822102
SREBF1	-2.1827881
TUBA4A	-2.1831064
CCT6A	-2.1837747
POU2F1	-2.1843903
CTBP1	-2.1843908
KIF1B	-2.184852
PLCG1	-2.1853085
RPLP1	-2.1854427
KIF5C	-2.1856763
HJURP	-2.1861582
NTRK3	-2.1864526
RND2	-2.186577
RPS24	-2.186957
SNAP25	-2.1871006
AOX1	-2.1873891
PCDHA4	-2.1874726
TIAM1	-2.1878948
TOP1	-2.1879902
KHDRBS2	-2.1884115
IPO7	-2.1889899
NUCKS1	-2.1891637
TPD52	-2.1895435
COL18A1	-2.1897151
ZWILCH	-2.190175
TTF2	-2.1904278
PDK4	-2.1913517
EYA4	-2.1918554
CDH2	-2.1924026
PLXNA4	-2.1929936
KCTD3	-2.1932645
STAT5B	-2.1933649
GXYLT2	-2.194087
HTR2C	-2.1941833
LIG4	-2.195275
LATS2	-2.1954334
AKT3	-2.1956582
CALD1	-2.1958396
TMED2	-2.1959374
PRMT1	-2.1960185
ANO2	-2.1968412
RLIM	-2.1972134
TBXA2R	-2.1973805
ZNF93	-2.1975152
MDK	-2.1980238
STAT5A	-2.19898
ANP32E	-2.1992533
PARD6B	-2.1996515
HNRNPAB	-2.199813
SGCE	-2.2003396
TFAP2C	-2.2004128
CBL	-2.201951
LRP5	-2.201999
LGR4	-2.2035024
EGR1	-2.2039537
ETS2	-2.2046258
DSE	-2.2050517
ID1	-2.2058706
NOS3	-2.206897
ZNF451	-2.2069461
FMO1	-2.2070074
DAZAP1	-2.207091
PCBP1	-2.2072558
FZR1	-2.2075098
CANX	-2.2076375
TRIP10	-2.2081745
ARHGAP39	-2.2081854
PPP2R2B	-2.2083104
CTBP2	-2.208813
LY96	-2.209091
MYO3A	-2.2091744
MYOCD	-2.210279
BTG2	-2.2105906
CNIH3	-2.2108276
DDX39B	-2.2117412
RORB	-2.2121391
INTU	-2.2121584
GPS2	-2.2121692
ARHGAP32	-2.2125654
FARP1	-2.2125807
ACVRL1	-2.212734
FANCI	-2.2128675
SCD	-2.2130823
DAAM1	-2.213092
LIG3	-2.213115
KPNB1	-2.213599
DYNC1LI2	-2.2138703
SLC22A3	-2.2144501
RGS17	-2.2150524
SEMA6D	-2.2162025
SMG6	-2.2162876
CXCR4	-2.2179327
WAS	-2.2179718
STXBP5L	-2.2180696
RAP1A	-2.2180824
WDR33	-2.218647
VAV2	-2.2187984
RCOR2	-2.2188113
TMEM30A	-2.2190068
KAZN	-2.219897
RPL15	-2.2199442
THOC2	-2.2203214
DNAH7	-2.2209263
GPI	-2.2213485
SLC44A2	-2.222016
UPF1	-2.2222044
CDH9	-2.2225094
PPM1K	-2.2227051
RPL10A	-2.222949
BTAF1	-2.2231495
SRSF4	-2.2233942
SPINT2	-2.2235188
SRPX2	-2.2235682
ENAH	-2.2238424
SLC12A2	-2.2240412
PIK3CD	-2.224182
GTF2H4	-2.2243814
TAF5	-2.2247036
SLC6A17	-2.2249224
USP6	-2.2253232
SNRPD2	-2.2253911
MCM3	-2.2263591
SF3A3	-2.2270756
IFI30	-2.2271583
SFI1	-2.227445
AP1G2	-2.2276962
SIX1	-2.2279718
EIF4ENIF1	-2.2286446
NPNT	-2.229585
DLG3	-2.2296534
FREM2	-2.230589
TNNT1	-2.2306006
ITGA10	-2.2306547
RAB11FIP4	-2.2306576
PCSK6	-2.230831
NSUN2	-2.2308578
KRT6C	-2.2310698
PRKAG2	-2.2311003
ANO1	-2.231834
SPTB	-2.232062
HSPA1B	-2.2321768
FLT1	-2.2322981
LAMC3	-2.232351
SEC31A	-2.2324305
SKP2	-2.2327642
PUM1	-2.233422
MIB1	-2.2348568
VAPA	-2.234965
SPSB4	-2.2353342
ITGB6	-2.236084
UIMC1	-2.2374938
RALGAPA2	-2.2376628
TNS3	-2.2376869
PACS2	-2.237761
ATN1	-2.2378118
EPB41L2	-2.237971
RFC4	-2.2380943
TMOD3	-2.2381163
ADAMTS4	-2.2382576
EPB41	-2.2384832
DCAF7	-2.2386065
PKN3	-2.2395165
CDC5L	-2.239658
USP28	-2.2397535
DYNC1LI1	-2.2401614
MTF1	-2.2408888
LAMB2	-2.241121
JAG1	-2.2411234
FBXO11	-2.2413266
CCAR1	-2.241389
CELSR1	-2.2422664
SLC25A13	-2.2429986
DPYSL5	-2.2432039
INCENP	-2.2432668
PDE6B	-2.2433279
CACNB1	-2.243469
CYP2C9	-2.2439735
DPPA4	-2.24414
WASL	-2.2446744
TOB2	-2.2455246
GBE1	-2.2456312
RBBP4	-2.2457273
ABCC2	-2.2458546
KLK1	-2.2459624
CDK9	-2.2460535
PGR	-2.2461164
SRSF9	-2.246192
RORA	-2.2464485
KIF15	-2.247147
COL17A1	-2.2477963
RBX1	-2.2478473
NEIL3	-2.248128
SNX9	-2.248215
PHC3	-2.2484
STK3	-2.2486727
MTDH	-2.2488194
MYH1	-2.2489233
CITED2	-2.24915
NOD1	-2.2492924
PALMD	-2.249311
KCNQ2	-2.2497444
MYO1F	-2.250046
GPHN	-2.2501185
ASIC2	-2.2504816
PPM1B	-2.2507079
CDCP1	-2.2507107
ADAMTSL3	-2.2512462
LOXL2	-2.2514265
TGFB2	-2.2521732
IL7R	-2.252209
AGTR1	-2.2524893
MYB	-2.2526398
FERMT2	-2.2526486
MAD1L1	-2.2530124
TNF	-2.2530124
PAPPA2	-2.2536087
DSC2	-2.2538555
DENND4C	-2.2543209
UBE3C	-2.2543564
DIO2	-2.254465
CR1	-2.2546098
EIF5	-2.2549555
PHF21A	-2.2550087
DDB2	-2.2553363
ADRA1D	-2.2556202
TREM2	-2.2556267
CPEB1	-2.2562094
CFLAR	-2.2564366
BMPR1B	-2.2567675
LILRB1	-2.256817
HOXA3	-2.256904
DLL1	-2.2569873
DLGAP5	-2.2571447
SV2C	-2.25719
PYGB	-2.2573595
ANXA1	-2.2581885
CACNA1D	-2.2585433
MON2	-2.259508
HNRNPA3	-2.2600071
DBF4B	-2.2600262
FAM13A	-2.2608316
ANAPC4	-2.2609892
CDK14	-2.2614443
HCN4	-2.2615159
CALM3	-2.2616203
RAB6B	-2.261696
HOXA9	-2.2622352
RASD2	-2.2639341
FOLR1	-2.2647922
SNX1	-2.2649515
MAP3K7	-2.265151
BMP2K	-2.265342
STON1	-2.2653885
SEMA6A	-2.26565
UBE2T	-2.2656715
LDB2	-2.2658055
FNDC5	-2.2659514
KCTD1	-2.2664502
MAPK8IP3	-2.266744
POLD1	-2.266989
SHOC2	-2.2671711
HNRNPL	-2.2675004
RAD21	-2.2677112
CD180	-2.2677467
ZEB1	-2.2680273
CACNB2	-2.268243
MYO5B	-2.268471
SGMS1	-2.2685435
GFRA1	-2.2689307
PYCR1	-2.2696705
INSC	-2.2698975
ADCY10	-2.2701623
ADCY7	-2.2704318
PHF12	-2.270593
CD74	-2.270672
PSME4	-2.271151
CDCA8	-2.2712016
PTP4A3	-2.27129
ECE1	-2.2713478
CDH24	-2.2727878
PLXNA3	-2.2730057
EFNB1	-2.2732122
ARNTL2	-2.2737377
PLEKHG2	-2.2738855
EHHADH	-2.2741563
PPP6R1	-2.274232
SEC24D	-2.2744863
JAG2	-2.2745159
SOCS2	-2.2749894
MARCO	-2.275419
NET1	-2.2757015
HERC4	-2.2761695
FZD1	-2.2762032
SLC9A1	-2.2768426
CNNM2	-2.2771409
EIF3B	-2.277232
DNAH17	-2.2778025
FLRT2	-2.2779982
KDM2A	-2.2780054
APAF1	-2.2781088
FERMT3	-2.2783194
BDH1	-2.27927
EHD3	-2.2798245
PLOD3	-2.2799542
WT1	-2.2800124
EPM2A	-2.2804687
ASF1B	-2.280778
UGP2	-2.2810924
TRAK1	-2.2827427
E2F7	-2.2827923
EED	-2.2829964
KALRN	-2.2831976
RASA3	-2.283571
CHRNB4	-2.284
DHCR24	-2.284048
ZFP36L2	-2.2841823
PUM2	-2.284366
ARHGEF12	-2.2849462
CASP10	-2.286338
CP	-2.2866068
SPAG4	-2.2878253
AURKB	-2.2879117
GAK	-2.2879615
NFIX	-2.2881012
MASP1	-2.2881405
TRIM24	-2.2885458
CHST8	-2.2886028
GRIK5	-2.2895412
GNAI3	-2.2899015
CENPT	-2.2899487
PCF11	-2.289974
USP47	-2.2901106
HK1	-2.290157
AP1M1	-2.2903636
SLC2A1	-2.2908247
ZNF660	-2.2917612
KIFC1	-2.291826
EXOC7	-2.2919655
KLC3	-2.2919796
KIF3B	-2.291982
SCARB1	-2.2920866
CD80	-2.2922251
AGFG1	-2.2922661
FBLN2	-2.2926176
NUAK1	-2.2926269
GIT2	-2.2927177
ANKRD28	-2.2929633
EPN2	-2.2937639
SRSF2	-2.2941084
SNRPB	-2.2943614
VTN	-2.2945232
SPHKAP	-2.2946029
IPO4	-2.2947094
FGF18	-2.29475
ERF	-2.2948613
SHANK3	-2.2958367
LIN52	-2.2959967
SRSF7	-2.2960558
CIC	-2.2965834
KCNC1	-2.2972755
UBD	-2.2972949
AKR1C2	-2.2981832
ARHGEF4	-2.2982085
PPM1L	-2.298848
MKLN1	-2.298888
TTYH3	-2.2992415
PLD1	-2.2996023
ENO1	-2.2998986
HHIP	-2.299948
HAUS6	-2.3009748
FCGR3A	-2.3017585
RNF40	-2.3021998
RSL1D1	-2.3027418
KRT2	-2.3028917
GALNT10	-2.3029273
ABCB1	-2.3033543
MST1R	-2.3034413
TACC2	-2.3034856
ELF3	-2.304478
PTPRN	-2.3049557
DNAH10	-2.3053668
PHACTR3	-2.3056078
ITGA8	-2.3061059
EPB41L3	-2.3065255
KRT17	-2.3073037
CLSTN1	-2.3079193
CSNK2A1	-2.3080475
RGCC	-2.3084598
KEAP1	-2.3084962
RAB6A	-2.3092027
MGAM	-2.309356
NEK2	-2.3094604
HMGCR	-2.3103995
WNT5B	-2.3108478
PIGR	-2.3111951
GNA14	-2.3118422
KIF24	-2.311898
XRCC1	-2.3120575
CD82	-2.312103
ELF2	-2.3121235
ESRP1	-2.3122976
AQP3	-2.3124578
RAB5C	-2.3126833
CAPN11	-2.3130558
KLHL5	-2.3131857
RPL30	-2.3133457
SAFB	-2.3135684
PCDHB6	-2.3137195
ZFYVE9	-2.314434
RAB10	-2.3147445
LHX9	-2.315349
HSPA5	-2.315639
CCNT1	-2.3158739
SKIL	-2.3159883
AASS	-2.315997
KLK3	-2.3160048
GOLPH3	-2.3160703
PRLR	-2.316268
GNAO1	-2.3169956
PRIM1	-2.317497
PRKAA1	-2.317881
PAN3	-2.318117
ARHGEF7	-2.318136
PHKA2	-2.3183792
LRP12	-2.3189309
AXL	-2.3191764
HMGA2	-2.3191917
ATP1A4	-2.3192015
IL4I1	-2.3200355
ANO6	-2.321116
ITGAX	-2.3216035
SH3GL2	-2.3216124
CACNA1C	-2.3224335
HDAC6	-2.3226023
CCND3	-2.3234243
CTTN	-2.3236961
POLA1	-2.3237936
BACE2	-2.3238857
SNAP91	-2.3243477
IKBKE	-2.325028
SNTG2	-2.3250315
MYCN	-2.3250363
MTHFD1	-2.3251688
PSIP1	-2.325248
PTK6	-2.325349
RELN	-2.326348
KL	-2.3265495
NR2F1	-2.3265905
KRT1	-2.327036
MYH4	-2.3275874
IL32	-2.3279083
TP53INP1	-2.3288395
DCAF6	-2.3288941
PDXK	-2.3291934
SYNGAP1	-2.329778
MAP3K8	-2.3298392
GAD1	-2.3300683
PDE10A	-2.3300989
TDRD9	-2.3301566
SEZ6L2	-2.3303182
PTPN6	-2.3304422
SLC4A2	-2.330511
CD44	-2.3310223
UGT1A3	-2.3311236
FZD7	-2.3312645
MRE11	-2.3313248
COL5A2	-2.3315058
ZNF578	-2.3318725
RPL10L	-2.3321512
RPRD2	-2.3326
GRM4	-2.3329294
RAP2B	-2.3334243
CDCA2	-2.33374
TRIM17	-2.333755
EHMT2	-2.3340175
SCTR	-2.3344
PER2	-2.3344045
CACNA1B	-2.334417
PIK3C2A	-2.3351285
EPHA8	-2.335375
FURIN	-2.3357427
CNOT6	-2.3361027
FUBP1	-2.3362458
STAT2	-2.336431
TGM2	-2.3373015
NUBPL	-2.3376248
RAPGEF4	-2.3378658
HIRA	-2.3380454
VCP	-2.338048
SUMO1	-2.3384733
SSBP2	-2.3385577
MNAT1	-2.3386977
KLRG1	-2.3388517
IGSF1	-2.3390274
TRAF7	-2.3393054
COLEC11	-2.3398063
H3-3A	-2.3399193
TOP3A	-2.3402023
EVC	-2.3402994
UNC80	-2.3407757
KIF5A	-2.340965
KCNK5	-2.3414605
KCND2	-2.3415482
BCKDHB	-2.3418229
PPP2R2C	-2.3419802
ELOVL6	-2.3431504
MTSS1	-2.3436053
DCTN1	-2.343848
SOCS3	-2.3442066
FGA	-2.344827
RUVBL2	-2.3449476
DAPK1	-2.3452518
ADAM12	-2.3456242
RARB	-2.3459446
RPS9	-2.346244
HSPA6	-2.3462534
ACSL4	-2.3462543
XPO5	-2.3464143
AHCYL2	-2.3466523
FBLL1	-2.3467147
SCN5A	-2.3468828
