	score
MCCC1	-3.2288892
NSD2	-3.2296727
SAV1	-3.2301693
GALR2	-3.23054
CTRB2	-3.2306538
KPNA7	-3.2308009
DERL2	-3.2313263
CHST11	-3.2313492
CCT8	-3.2317219
ZNF805	-3.2317274
RPRD1A	-3.23207
ZNF665	-3.232113
ITPKC	-3.2321384
NCBP2	-3.2332222
MRPL38	-3.2334397
POLI	-3.233514
MRPS35	-3.2336457
CDC26	-3.234149
SLC18A3	-3.23452
SPC24	-3.2345536
ATG16L2	-3.234763
TRAPPC11	-3.2361329
YME1L1	-3.2364967
CLEC4M	-3.2366025
ETS2	-3.236767
ARPC1A	-3.2367704
CBLL1	-3.2369783
MCF2	-3.2370226
ARHGEF28	-3.237025
PLA2G6	-3.2370636
MC5R	-3.2370665
BECN1	-3.237178
SLC17A7	-3.2375536
NAA38	-3.2376053
SNCB	-3.237664
WSB1	-3.2377253
FSHR	-3.2378943
RABGEF1	-3.2379487
MKKS	-3.2380435
ZIK1	-3.2381384
RPL15	-3.2383852
IFT122	-3.238448
GAA	-3.2384596
KLHL41	-3.238597
FGFR1OP2	-3.238621
NMB	-3.238761
PSMC3IP	-3.2392428
NPM1	-3.2399852
PIP5K1A	-3.2403615
GLMN	-3.2404158
KLRC3	-3.240506
HLTF	-3.2405174
FBXW5	-3.24094
PRKAR2A	-3.2410634
COX11	-3.2413952
LSM7	-3.241396
CSNK1G1	-3.241911
ACOT12	-3.2419884
OR51G1	-3.2421048
POLR2F	-3.2422016
NFRKB	-3.242216
USF1	-3.2422273
KRT18	-3.2422898
GRK3	-3.242716
ELP3	-3.2431717
DUSP18	-3.2436206
DHX36	-3.2436857
EAF1	-3.2441285
UBN1	-3.2444544
TAX1BP1	-3.2446413
IL18RAP	-3.24465
TFAP2B	-3.2456257
FARP2	-3.2460444
DCAF5	-3.2460945
GLUD1	-3.2461386
NR1H4	-3.246175
FGF16	-3.2469711
INPP4A	-3.2472763
COPS5	-3.2484443
AKR1C1	-3.2486985
TRHR	-3.2489903
TNFRSF10C	-3.249204
SLCO1A2	-3.2498407
CHMP4C	-3.2499475
NCEH1	-3.2502458
SUV39H2	-3.2504585
UBA6	-3.25055
MX2	-3.2512643
APOC1	-3.2514184
ART1	-3.2515907
RIN2	-3.251707
ZNF74	-3.2528188
MAP3K14	-3.253156
ZNF599	-3.253581
KRT28	-3.2549627
FBXW8	-3.2550118
SVIP	-3.255336
UBXN1	-3.2556627
ALDOB	-3.255928
ACTG2	-3.2562666
CRTC3	-3.2563393
RHEB	-3.2569144
GIT2	-3.2577114
PARVB	-3.2578437
ADORA2A	-3.2579358
VNN2	-3.2587283
IRF5	-3.2592976
CYP1A2	-3.2594235
CFL2	-3.2604077
PLA1A	-3.2605991
TRIM59	-3.260638
STX7	-3.2609167
DDX47	-3.260935
MAGI2	-3.261699
ZNF8	-3.2619946
APOC3	-3.2630053
TNFRSF10D	-3.2632837
HAUS1	-3.2634037
FRMD1	-3.2634697
CHRNA1	-3.264902
CENPQ	-3.2651646
ELK1	-3.266806
TTYH3	-3.2668736
KCNJ15	-3.2673657
GPR20	-3.2675307
TPO	-3.2676241
CHPF2	-3.2676876
SERPINB4	-3.268035
NFKBIB	-3.2686117
PKLR	-3.2686398
TFAP2C	-3.2689416
TCTN2	-3.2694476
GOSR2	-3.2695277
PLEKHG3	-3.270115
NDUFS7	-3.2708046
PCDHAC2	-3.2708538
DNAJB6	-3.2712116
SNAPC1	-3.271289
DDX52	-3.2716494
PLA2G1B	-3.2720108
RPA2	-3.272067
ERBIN	-3.273038
CAB39L	-3.273631
MKNK1	-3.273937
ACVR1C	-3.2741241
ZNF562	-3.27546
CENPK	-3.276227
NDUFS5	-3.2764747
ZFP82	-3.276558
ETFB	-3.276743
CCT2	-3.2767782
ATP6V1A	-3.277153
RNF7	-3.277317
CAPN3	-3.277378
PPP6C	-3.2775087
ADH1C	-3.2785466
APBB2	-3.2794743
CHST9	-3.279829
UGT2A3	-3.2800243
CCL2	-3.2801437
EIF4EBP1	-3.2801914
FST	-3.280326
RFFL	-3.2803266
PSMB11	-3.2807903
IL37	-3.2810733
FFAR2	-3.2812016
FBP1	-3.2815926
CD2	-3.2823372
STAM2	-3.283284
MRGBP	-3.2834377
NPLOC4	-3.2841215
ULBP2	-3.2842472
PGAM5	-3.2846375
RRP8	-3.2847836
GK2	-3.2850735
CDKN2C	-3.285204
CYP7B1	-3.2855833
PIGU	-3.2856452
SLC25A4	-3.2858334
PHB2	-3.2863052
E4F1	-3.286496
PFN2	-3.2865353
NXT1	-3.2865486
ADRM1	-3.286639
APBB3	-3.2866685
NEFL	-3.2875462
CDC14B	-3.2876241
TNNT2	-3.2878182
ATP6V1G3	-3.2880535
RSAD2	-3.288061
ADH5	-3.2887537
G6PC3	-3.289056
GNAT2	-3.2892067
DCP1B	-3.2896106
ENAM	-3.2896245
STK39	-3.289914
CDIPT	-3.290081
ST6GALNAC4	-3.2900836
LAMTOR5	-3.2901192
ERCC1	-3.2901342
MED10	-3.290179
PTPRE	-3.290303
SPG7	-3.2904167
TRMT10C	-3.290905
VASP	-3.291033
OR6P1	-3.2914486
ARSK	-3.2917888
CACNB3	-3.2920268
MED9	-3.2933705
MMP20	-3.293929
MSRB2	-3.2945473
ZNF461	-3.294988
FBXL3	-3.2960918
FOXL2	-3.296466
BRK1	-3.2970994
FBXO15	-3.297409
ATP6V1C1	-3.2980175
PCDH1	-3.2983048
ZNF143	-3.2987404
CYP11B2	-3.298872
ATP6V1F	-3.2992618
MRPL15	-3.2996724
ARHGAP9	-3.2998772
TNIP1	-3.2999296
GNL3	-3.3001559
CTSH	-3.300595
HIPK3	-3.3006103
KCNJ10	-3.3008473
NAPSA	-3.300854
SYT5	-3.3011162
ARSI	-3.3015969
TRDN	-3.3020077
MRPL17	-3.3020794
GSK3A	-3.3022087
PAFAH1B1	-3.30233
PCDHB10	-3.3023922
CYCS	-3.3026001
INO80E	-3.303046
GSTA4	-3.3032806
ITIH2	-3.303829
ATP6V1E2	-3.3040438
VWA1	-3.3046324
QSOX1	-3.304711
STS	-3.3048508
AMT	-3.3054464
SRSF9	-3.306348
PTH2R	-3.3068352
AQP5	-3.3072011
OTUD5	-3.3077018
SLC18A1	-3.3077037
GGA3	-3.3077557
SGMS1	-3.3085377
SLC6A3	-3.3087394
RASSF4	-3.3089333
HNRNPH2	-3.30896
CNOT7	-3.3095455
XPC	-3.310072
PCCB	-3.3108904
TXN2	-3.311206
TYR	-3.3118315
WIPF3	-3.3119774
CCL1	-3.31202
RHOU	-3.3120391
AURKC	-3.3123617
EIF2S1	-3.312527
KIAA0319	-3.31269
ZNF333	-3.3129816
GOSR1	-3.3130493
FTSJ3	-3.3131258
PDHA2	-3.3140318
HLA-DMA	-3.3140812
ZBTB33	-3.3142426
HNF4G	-3.3145573
OR4S2	-3.314601
ATG2A	-3.3146732
B3GNT2	-3.3147933
VDAC1	-3.314873
CHTOP	-3.3149593
ZNF676	-3.3154156
SEMA4C	-3.3159378
STK36	-3.3159516
PES1	-3.3162453
EIF2A	-3.3166122
PKIA	-3.3167331
APEX1	-3.318957
SMPD2	-3.319052
CDK9	-3.3191426
NDUFA10	-3.320255
RAB11A	-3.320822
IDO1	-3.3208702
ULBP1	-3.320958
RAB18	-3.321146
IL1RAPL1	-3.3212178
GIP	-3.3213193
ST8SIA2	-3.3214495
EIF3J	-3.3223228
PABPC3	-3.3225195
HAUS6	-3.3226273
SLC34A1	-3.3226545
GSTM3	-3.323162
ABCE1	-3.3233716
CYP3A4	-3.3237865
UCN	-3.3239193
NEUROG3	-3.3240166
SHOC2	-3.3242705
TRIM4	-3.3245375
STAP1	-3.3248272
PEBP1	-3.325987
DNAI1	-3.3260548
FBXO4	-3.3266723
KIDINS220	-3.3266742
THOC6	-3.3268769
ESPN	-3.3274994
MMP17	-3.327997
GRB10	-3.3282194
ZFP28	-3.3285253
ZNF473	-3.3290493
PI4K2B	-3.329317
NDST1	-3.3293798
DENND6B	-3.329502
DFFA	-3.3300107
AGPAT1	-3.3308842
BBC3	-3.3317623
TAF12	-3.3321438
EEF1G	-3.3321903
APOF	-3.3322666
CXCL16	-3.3322742
RAB11B	-3.3327563
RFXAP	-3.332884
MAPK15	-3.3330257
ZNF93	-3.3331327
AGER	-3.3333929
CYB5A	-3.334958
MAGED1	-3.3350103
ZNF251	-3.3352191
VAMP8	-3.3352268
CXCL11	-3.3354762
DPY30	-3.3364112
SH2B1	-3.3365347
PPP1R14B	-3.3365774
RAMP2	-3.3369834
GCM2	-3.337076
OPA1	-3.33729
NR2C2AP	-3.3376694
UGT1A1	-3.3377368
RNF139	-3.3383408
NMT1	-3.3383617
PLOD3	-3.3386285
RPS18	-3.33899
AKAP1	-3.3390675
MBL2	-3.339514
SSTR4	-3.3401363
CHMP7	-3.3405552
ST6GAL1	-3.3412921
CD59	-3.3436077
CEP131	-3.343622
MCCC2	-3.3436432
PLD6	-3.3438358
UTP4	-3.3439848
RAD52	-3.3442194
KRT25	-3.3442605
FARP1	-3.344368
DNAJC3	-3.3445165
PPP1R3B	-3.344917
NR6A1	-3.3465831
DCTN5	-3.3466027
PSMB6	-3.3474302
TRAM1	-3.3478215
IGFBP7	-3.3491766
ATP6V0D2	-3.3494437
KRT33B	-3.3495455
CCNG1	-3.3500526
TBL3	-3.3506346
ZNF780A	-3.3510697
ZNF551	-3.3513458
ZNF212	-3.3521404
GUCY2F	-3.3525038
MECOM	-3.352543
IL15	-3.3526306
GRB7	-3.352719
NDUFV2	-3.3532174
ALDOC	-3.3535633
CDH19	-3.3540764
NSFL1C	-3.3540947
SLURP1	-3.3542824
SSB	-3.3545182
ALG9	-3.3552628
MBTPS2	-3.3553503
SMCR8	-3.3567314
AZI2	-3.357251
DGKQ	-3.3575115
TIMM23	-3.3576787
SEMA4A	-3.3580863
PSME1	-3.358223
SH2D2A	-3.358453
CCL27	-3.3587582
HSD17B7	-3.3587964
RAB23	-3.3590086
RBMX	-3.359329
TXLNA	-3.3605175
ARF1	-3.3612282
RPS3	-3.361657
RPS15A	-3.3617592
CSGALNACT2	-3.362243
UVRAG	-3.3630664
PPP1R14C	-3.3637621
INTS10	-3.364042
KCNG2	-3.3641024
SLAMF1	-3.3641243
NR5A2	-3.3641727
GTF3A	-3.364455
NABP2	-3.3646476
HSBP1	-3.3651521
TCTN1	-3.3656628
NOX1	-3.3657863
ENTPD1	-3.3667157
TNFRSF6B	-3.3669727
CEBPE	-3.3671436
PROZ	-3.3671563
LDHAL6B	-3.367548
GSTM4	-3.3675554
ACSL3	-3.3681984
STUB1	-3.3688965
HHIP	-3.3693972
PRKN	-3.3695757
RNF4	-3.3702729
ARHGEF15	-3.370303
ARL4D	-3.3707027
MYCBP	-3.3712423
RALBP1	-3.3713245
SPSB4	-3.3715274
SAA1	-3.3721116
ZNF766	-3.3722143
ORMDL1	-3.3722248
CCNK	-3.3724926
FGD3	-3.3731194
ELF5	-3.3731287
MLEC	-3.373254
GAS1	-3.3735473
NDUFS4	-3.3741627
MUC19	-3.3751404
TADA2B	-3.3754508
PLA2G10	-3.375725
NRF1	-3.3758965
KLK4	-3.3765786
FBXO22	-3.3765986
MRPL44	-3.377075
CTSL	-3.377328
NOP10	-3.3777726
RAPGEF5	-3.3779614
UGT1A6	-3.378216
DAPK3	-3.3783407
CDK5R2	-3.3786516
RNF217	-3.3788254
S1PR4	-3.3796406
UHRF2	-3.3800507
TANK	-3.3803368
SPTSSB	-3.380655
ACE2	-3.3810184
KCNQ5	-3.381636
TARDBP	-3.3816464
ZNF175	-3.381797
ZNF37A	-3.382293
SERPINF2	-3.3835773
XRCC5	-3.3836563
PLEKHG5	-3.384284
ALDH3A2	-3.3843327
HRH3	-3.384778
ZNF570	-3.384992
FOXA3	-3.38501
IRF2	-3.3855722
HCRTR1	-3.386081
COL6A5	-3.3864925
NUP54	-3.386624
RNASEL	-3.3872192
SETD6	-3.387221
ITPK1	-3.387264
PSMC5	-3.3874483
DPF2	-3.3875134
LPAR4	-3.3875809
EIF3L	-3.3880084
OAS2	-3.3881085
OPRL1	-3.388202
ARPC5L	-3.388316
IL18	-3.3887432
CEBPG	-3.3890316
ATF1	-3.389033
PTAFR	-3.3892326
IL11	-3.3893363
SSH1	-3.389802
SMDT1	-3.3904324
ALG3	-3.3905363
POLR3E	-3.3905542
ZNF267	-3.3906853
COX16	-3.390788
PCCA	-3.3910913
KCTD6	-3.391106
MAPKAPK3	-3.3911293
MYL1	-3.391445
LAMP2	-3.3920405
SLC2A2	-3.3920708
MIS12	-3.3929186
S100A1	-3.3929796
NPHS1	-3.3933487
MAP3K2	-3.3937662
SST	-3.3940613
RPL6	-3.3941116
GABARAPL2	-3.3943322
KANSL2	-3.3943932
AVP	-3.3945618
EBNA1BP2	-3.3954039
RCAN2	-3.3967307
KRT15	-3.3969574
ATP6AP1	-3.3970268
RPP40	-3.3970406
ZNF431	-3.3971708
RPS12	-3.3974333
NSL1	-3.399521
ATP6V1E1	-3.4002495
TAF1A	-3.4010646
FBXO6	-3.4012706
PLOD2	-3.401553
ARID4B	-3.4020188
SCLT1	-3.4022024
VCPIP1	-3.4023006
MON1A	-3.4026935
GCNT1	-3.4028692
ZNF701	-3.403548
ZYX	-3.4038563
MSTN	-3.4039953
PCSK4	-3.4040477
GORASP1	-3.4042428
RNF2	-3.4053223
CHSY3	-3.4064684
RNF125	-3.4064896
NPFFR1	-3.40678
LHFPL5	-3.4069996
STRAP	-3.407182
LGR4	-3.4083176
IPMK	-3.4084396
FGF17	-3.4084587
RBM8A	-3.408633
KRT9	-3.4086883
CASR	-3.4087715
CCL15	-3.409221
STX3	-3.4095047
TRPV4	-3.409829
RHNO1	-3.4099371
DNAJA1	-3.4099522
NOC2L	-3.4101083
LRAT	-3.410384
GNG10	-3.4106333
TAC1	-3.4107819
PGAM1	-3.4119034
RRAGC	-3.411939
MRPL42	-3.4121864
ADAP1	-3.412218
OPRD1	-3.4125984
PDX1	-3.4141245
ANGPTL3	-3.414409
MTMR2	-3.4145641
MGAT4A	-3.415384
TAF9	-3.4154558
NSMCE2	-3.41582
VDAC2	-3.4159002
GSTA3	-3.4164078
KLRC2	-3.4165542
ZNF587	-3.4165637
AGPS	-3.416703
NHP2	-3.4168541
GTF2H5	-3.4169362
RPL7	-3.4170964
CALCOCO2	-3.41811
PVR	-3.418172
RCN1	-3.4181812
NPPC	-3.4188385
GPR25	-3.4188945
GDF9	-3.4191449
GNRHR	-3.4194787
HSPH1	-3.4196293
HSPA9	-3.4196434
ICAM3	-3.4198723
ADRA2B	-3.4200897
VDAC3	-3.4208984
LSM3	-3.4209614
GLRX	-3.421195
FBLN5	-3.421386
EIF4A3	-3.421765
ZNF583	-3.4219525
MED11	-3.4221232
GSTP1	-3.4222314
RPA4	-3.4227057
ZNF284	-3.4227092
PSMD6	-3.4230087
ZC3HC1	-3.4233665
TP53INP2	-3.4234812
ISCU	-3.4235103
GPX8	-3.4235938
PARN	-3.4243023
ZNF616	-3.4245555
CTSO	-3.4246006
CTDSP2	-3.4246807
WNT9B	-3.4253552
MRPS33	-3.425969
TNFSF9	-3.425992
B4GALNT2	-3.4262094
EPS8L2	-3.4278228
MBD2	-3.4278715
DAB2	-3.4279177
CNTF	-3.4285705
COX20	-3.4287145
M6PR	-3.4287262
PDHB	-3.4289901
ITGAE	-3.4292805
SLC5A7	-3.4294512
CCDC22	-3.4298074
VPS4B	-3.4300163
WDR77	-3.4300878
CHCHD10	-3.4305532
EXOSC3	-3.4306495
RNF41	-3.4310913
CLP1	-3.431195
GP9	-3.431345
CISH	-3.4316502
PCDH9	-3.4318829
RGP1	-3.4319992
EFNA2	-3.4321556
EIF3K	-3.432305
CACNA2D3	-3.432516
ZNF83	-3.4326384
MLYCD	-3.432809
GYS2	-3.4338195
MAL	-3.433883
ZNF783	-3.4339008
SRI	-3.4339926
ZNF300	-3.434019
ZNF274	-3.4341857
TSG101	-3.435187
MCM3	-3.4370327
COA1	-3.4372132
WWOX	-3.4375782
FBXO9	-3.437805
HMGCS2	-3.4381208
H2AX	-3.438323
DUSP16	-3.4384174
DTX2	-3.4385307
BMI1	-3.4387562
IFNA8	-3.4388006
DCLRE1A	-3.4394028
GDF2	-3.4395854
ST3GAL3	-3.4399166
SPINT2	-3.439988
DGKH	-3.4405327
ILKAP	-3.4408004
PELI1	-3.4408405
MRPS15	-3.440999
MYRIP	-3.4413607
CAPN2	-3.4416265
PDYN	-3.4418144
MMP19	-3.4423468
SPSB2	-3.4430072
CLDN16	-3.443411
RRP36	-3.44347
SRGAP2	-3.4435198
FEM1A	-3.44368
BHLHE40	-3.443986
ZNF311	-3.4444935
CYP19A1	-3.4448605
SOST	-3.4454677
ZNF559	-3.4456794
DUSP3	-3.4459693
ID1	-3.4465916
IFNB1	-3.4482772
RRAGA	-3.44843
BET1L	-3.4485862
NTF4	-3.4492064
RPS27A	-3.4494448
SMARCE1	-3.4495935
ANTXR2	-3.4496267
HSD3B1	-3.449647
CTGF	-3.4499743
COX6B1	-3.4506118
TINF2	-3.4509046
WAPL	-3.4510517
BCKDHA	-3.4511101
S1PR5	-3.4512033
CFI	-3.4513538
ING4	-3.4514377
FGF11	-3.4517639
TAF1L	-3.4517772
RPL30	-3.4533951
CAMP	-3.4541721
GUCY2D	-3.454238
LTB	-3.4546487
SIRT3	-3.4550076
CHKA	-3.4552498
VPS72	-3.455487
COL26A1	-3.4555123
DRD4	-3.4557903
DENND5B	-3.4562626
KLK2	-3.4565609
CLDN3	-3.4566488
TTBK2	-3.4584243
TBC1D25	-3.4585583
CAPN6	-3.4586763
ELP4	-3.458925
SPSB1	-3.4593048
NEDD8	-3.459506
PREX2	-3.4598796
TDGF1	-3.4598904
JMJD6	-3.4599068
MICALL1	-3.4600813
CCM2	-3.4604542
MED30	-3.4606361
ZNF347	-3.4607143
STX16	-3.460739
EEF1D	-3.461155
PORCN	-3.4617007
ZNF268	-3.4618998
ARPP19	-3.46235
FFAR3	-3.462527
CACNG2	-3.4627807
CLCA2	-3.4632008
LIPC	-3.4632578
CYP27B1	-3.4632797
IGFBP4	-3.4641163
SPDL1	-3.4642098
CEBPD	-3.464688
CD101	-3.464895
HAMP	-3.4654655
CEP76	-3.4655287
ELP5	-3.4665318
SPCS3	-3.4668915
DUOX2	-3.4671
TLE5	-3.4686806
RNF34	-3.4688475
DLST	-3.4694874
SRA1	-3.4700387
NUDT21	-3.4701245
PTGIR	-3.470132
MPDU1	-3.4703143
GPAA1	-3.47034
KRT33A	-3.4704866
SNRPE	-3.4709947
HIC1	-3.4712055
TPCN2	-3.4713278
KCNQ3	-3.4713967
KISS1R	-3.4716003
PRDX5	-3.47166
BGLAP	-3.473258
ZNF254	-3.4742348
STX8	-3.4753282
PYY	-3.4759893
TIGIT	-3.476306
ZNF549	-3.476733
MRPL49	-3.4771583
CHST4	-3.4772131
EIF4H	-3.4772894
OAZ3	-3.4803398
MRPS16	-3.480664
KRT20	-3.4814672
B3GALNT2	-3.481589
GAR1	-3.481982
BCKDK	-3.4824753
LMO1	-3.4832118
ZNF223	-3.483968
ZNF404	-3.4841516
FBXO32	-3.4842007
POLR1G	-3.484513
COPS6	-3.4848392
CRHR1	-3.4850256
HPN	-3.4857008
ZNF597	-3.4858627
ATP6V0A4	-3.486311
ZNF12	-3.4864562
FERMT3	-3.4865963
SDHB	-3.4868042
PAX3	-3.487252
SPCS1	-3.4872944
NAA10	-3.4878929
B3GAT3	-3.4886792
CLDN10	-3.489997
LIPA	-3.490144
TIMM44	-3.4910324
CIAO1	-3.4910355
COG6	-3.4914846
ATG14	-3.4918098
RALGDS	-3.4918385
ZNF585B	-3.4923055
BST2	-3.4923546
TUBA3D	-3.4923942
TNNI1	-3.4927766
GSTA2	-3.4931552
PCDHGA6	-3.4932334
NDUFV3	-3.4933465
TRIM56	-3.493665
ASF1A	-3.4943602
MRPL50	-3.4944217
MICB	-3.494769
ZNF10	-3.494991
SETD7	-3.4953337
ADH7	-3.4957495
MTA3	-3.4968653
FCHO1	-3.4973629
TPST1	-3.4978592
POU1F1	-3.4980786
FBXL18	-3.498462
ENO2	-3.498716
HIPK1	-3.4989033
ACSS1	-3.4989846
DHX37	-3.4994166
SIAH1	-3.4994402
RANBP9	-3.5003128
RBCK1	-3.5004187
SERPINB5	-3.5007973
MRPL16	-3.5009782
ZNF45	-3.5011466
ARL6IP5	-3.5014458
TAS1R2	-3.5024986
TPX2	-3.5029228
USP5	-3.5031903
TAF9B	-3.503466
LMAN1	-3.5035493
OASL	-3.5037982
CDC42EP2	-3.5042
HS2ST1	-3.5051842
ARHGAP18	-3.5053406
LTB4R	-3.5057743
FNTA	-3.5065176
ZNF606	-3.5070226
DENND2A	-3.507101
ULBP3	-3.5071888
STRADB	-3.507328
PICK1	-3.5076625
TNN	-3.5080445
BORA	-3.5080712
PDIA3	-3.5081422
NAMPT	-3.5086544
ZNF433	-3.5088646
HSPB2	-3.5089376
EAF2	-3.5092933
ZNF256	-3.5097485
MOGAT3	-3.5097532
PARK7	-3.5102158
ZNF763	-3.5104306
UQCRC1	-3.5105708
TOMM40L	-3.511594
RASA4B	-3.511922
PLEKHM2	-3.5119295
INTS12	-3.5119565
MLC1	-3.5126152
CABP1	-3.5135908
UGT2B10	-3.5136464
RAP2C	-3.5139668
PDIA6	-3.5143337
EPM2A	-3.5143979
SAT2	-3.5145166
ZNF799	-3.5150461
NSF	-3.5156279
IGBP1	-3.5159156
USH1C	-3.5174477
GSPT1	-3.5178416
RPL17	-3.5181465
PFKFB4	-3.51839
VPS4A	-3.5184987
METTL21A	-3.5198576
WDR12	-3.519955
CGAS	-3.5202303
CBX1	-3.5212142
RBSN	-3.5212743
PLA2G12B	-3.5225449
RND3	-3.523009
STIM1	-3.5233154
APPBP2	-3.5236542
HTRA2	-3.5261087
PARVA	-3.526146
COL11A2	-3.527035
VPS37D	-3.5272942
SIKE1	-3.5277908
ZNF85	-3.5278919
ZNF566	-3.5282896
WSB2	-3.5285673
ZNF630	-3.5287097
DEF6	-3.5292683
MRPL14	-3.5294294
SRSF8	-3.529951
POLR3K	-3.5304577
DDX41	-3.5308516
METAP2	-3.530964
MIB2	-3.5313816
NLRC3	-3.5313826
BMP5	-3.5314662
PHF8	-3.532634
RTN3	-3.53279
RGL1	-3.533334
PERP	-3.5334473
OTUD7A	-3.533533
OR5F1	-3.533719
IMP3	-3.5345087
ATP1B3	-3.5358734
FBXO2	-3.5366867
UQCRQ	-3.5369709
CPEB4	-3.5376062
B3GNT8	-3.5384102
PIN1	-3.5391388
VPS33B	-3.5391953
CD58	-3.5392215
ARHGDIB	-3.5393264
RPS24	-3.539386
MC4R	-3.5396013
KRT31	-3.5403414
NCKIPSD	-3.5407696
RALB	-3.5409174
SERPINB13	-3.5412445
MEAF6	-3.5417717
ITGAD	-3.541828
CYTH4	-3.541845
ARHGAP26	-3.5427754
GM2A	-3.54313
C1GALT1	-3.5440977
GAPDH	-3.5442696
USP4	-3.5448694
GYG1	-3.5461633
ZNF792	-3.5462036
SLC22A2	-3.546424
KDM5B	-3.546695
DFFB	-3.5470188
SHC3	-3.5472734
SLC44A2	-3.5481167
PSMC3	-3.5481987
DDOST	-3.5483541
PREPL	-3.5488951
ZNF320	-3.5491269
SH2B2	-3.5493472
SLBP	-3.549764
MATK	-3.5501938
FXYD1	-3.551633
S100A12	-3.551679
CIAPIN1	-3.5523078
ARHGEF3	-3.552802
GDF11	-3.5533466
TUBA3E	-3.5537157
CRHR2	-3.553964
MGST1	-3.5541298
ZNF514	-3.5541446
NKX6-1	-3.5543554
C1D	-3.5546176
ODC1	-3.5550425
RIT1	-3.555115
CLDN17	-3.556811
MRPL52	-3.556858
GHRHR	-3.5575264
PRPF19	-3.5577002
OR4K17	-3.557705
PIWIL4	-3.5579588
QRFPR	-3.5582364
COQ10B	-3.5586414
CNIH3	-3.5587215
AMFR	-3.5588102
ZNF552	-3.5590093
HSPD1	-3.5592687
YEATS4	-3.5592957
CHRNA5	-3.5594146
GEMIN6	-3.5603962
SDHD	-3.5604143
LRRC41	-3.5608246
ZNF195	-3.561566
EIF2S2	-3.5616465
SGK2	-3.561923
GTF2E2	-3.5621626
MTM1	-3.5624418
GPHA2	-3.5630739
POMT2	-3.5642083
SFTPC	-3.5643072
RYBP	-3.5645542
NR2F1	-3.5645993
ATP6V0D1	-3.5661194
TRAF3IP2	-3.5664454
RPS8	-3.5668733
ARF5	-3.56715
ASB11	-3.5673954
CD82	-3.567755
ZNF708	-3.567805
DCAF17	-3.5682309
APOBEC3C	-3.5684664
RPE65	-3.5685532
DMC1	-3.568577
LGALS1	-3.5687027
SNRPD1	-3.569413
ACP5	-3.5697954
LAMTOR3	-3.569888
RGS4	-3.569994
IFNA7	-3.570256
YBX1	-3.570371
AGK	-3.5704405
SH2B3	-3.5711653
TPST2	-3.571373
SLC25A6	-3.572297
NDUFA8	-3.5727398
KIFC3	-3.572944
MED20	-3.5733378
CD2BP2	-3.5733986
PTGER1	-3.5738344
PFKM	-3.5739753
TAF11	-3.5742083
CDC42EP3	-3.574344
DLL3	-3.5745075
DDA1	-3.5747015
CPT2	-3.5750911
TXLNG	-3.5751648
DOHH	-3.5758278
EGR3	-3.576555
TRADD	-3.5768692
JADE1	-3.5769622
ZNF589	-3.577036
MYLK2	-3.5807464
PYGO2	-3.581115
RPL23	-3.5811841
RPS15	-3.581515
OR1B1	-3.582036
HEBP1	-3.582967
OR51F2	-3.5830038
ZNF486	-3.5831654
USP34	-3.5833943
SMC6	-3.583584
RND1	-3.5849068
NOL12	-3.5849426
STX5	-3.585355
ATG5	-3.5856202
IFNAR1	-3.5859253
MRPL43	-3.5862436
NHLRC1	-3.5880566
ZNF519	-3.5892727
STOML2	-3.589347
LTB4R2	-3.5900147
UBE2D4	-3.590293
TUT7	-3.5905883
SRD5A2	-3.5906823
OR51B6	-3.5909708
ULK3	-3.591111
WRAP53	-3.5913823
WIPI2	-3.591718
DPH6	-3.59192
SNRPC	-3.591984
DUSP8	-3.5921676
NDUFA5	-3.5921695
ZNF467	-3.5925596
CHRNB4	-3.5927856
CALB1	-3.59292
PLEKHG6	-3.5929859
FBXW2	-3.5932453
TAC3	-3.5938065
ATP6AP2	-3.5943775
GRPR	-3.5949566
USO1	-3.595114
FABP4	-3.595952
PPP1R1A	-3.596057
FSTL3	-3.596567
PRDX1	-3.598069
TNFSF4	-3.5981262
NLRP4	-3.598442
RPN1	-3.5986907
MRPL30	-3.5991142
LIAS	-3.599516
SETDB2	-3.5995731
KLK7	-3.6002629
RASAL1	-3.6006377
RGS9BP	-3.6008518
NDUFB11	-3.6009064
MCF2L	-3.6016772
GTF2F2	-3.6019108
EXOC8	-3.6019351
ACOT1	-3.6021917
IL31RA	-3.604308
SLC27A1	-3.6043417
ANKRD9	-3.6050112
NPHP1	-3.605215
RAB35	-3.6053276
DEPTOR	-3.6058257
ARHGAP27	-3.605882
XCL2	-3.60631
PSMA3	-3.607261
MAP3K9	-3.6075401
CALCA	-3.6075525
PHKG2	-3.6075833
OR52E5	-3.6085355
ADRA1B	-3.6085434
RPS20	-3.6086788
EPGN	-3.6088088
TOR2A	-3.6088536
PRDM4	-3.6088817
MTIF3	-3.6097326
PDIA4	-3.6097965
UCHL3	-3.61032
IFIT1	-3.610337
DGAT1	-3.6103675
FAM13B	-3.6106184
ZNF790	-3.6109874
PSMB1	-3.611182
HCST	-3.6115425
ARHGAP44	-3.6119697
AKAP5	-3.6124668
CKS2	-3.612559
NPSR1	-3.6126907
ZNF283	-3.6127093
PSMD10	-3.6130593
WNT8B	-3.613579
SAG	-3.6136043
RPL39	-3.6137078
DSPP	-3.614134
PSMD7	-3.6150272
NUP58	-3.615099
ZMAT3	-3.6152246
CLDN14	-3.6155212
